UavLatititud,UavLongitud,VideoRecordTime,FlyTime,DateTime,VideoNumber
59.405984,9.13496,41,175.5,01-22-2020 12:28:50.737 PM,1
59.405984,9.13496,41,175.6,01-22-2020 12:28:50.839 PM,1
59.405985,9.134959,41,175.7,01-22-2020 12:28:50.948 PM,1
59.405985,9.134959,41,175.8,01-22-2020 12:28:51.048 PM,1
59.405985,9.134959,41,175.9,01-22-2020 12:28:51.155 PM,1
59.405985,9.134958,42,176,01-22-2020 12:28:51.261 PM,1
59.405985,9.134958,42,176.1,01-22-2020 12:28:51.367 PM,1
59.405985,9.134958,42,176.2,01-22-2020 12:28:51.468 PM,1
59.405985,9.134958,42,176.3,01-22-2020 12:28:51.571 PM,1
59.405985,9.134957,42,176.4,01-22-2020 12:28:51.673 PM,1
59.405985,9.134957,42,176.5,01-22-2020 12:28:51.777 PM,1
59.405985,9.134957,42,176.6,01-22-2020 12:28:51.885 PM,1
59.405985,9.134957,42,176.7,01-22-2020 12:28:51.987 PM,1
59.405986,9.134957,42,176.8,01-22-2020 12:28:52.097 PM,1
59.405986,9.134957,42,176.9,01-22-2020 12:28:52.203 PM,1
59.405986,9.134957,43,177,01-22-2020 12:28:52.203 PM,1
59.405986,9.134957,43,177.1,01-22-2020 12:28:52.313 PM,1
59.405986,9.134957,43,177.2,01-22-2020 12:28:52.424 PM,1
59.405986,9.134957,43,177.3,01-22-2020 12:28:52.528 PM,1
59.405986,9.134957,43,177.4,01-22-2020 12:28:52.637 PM,1
59.405986,9.134957,43,177.5,01-22-2020 12:28:52.744 PM,1
59.405987,9.134957,43,177.6,01-22-2020 12:28:52.850 PM,1
59.405987,9.134957,43,177.7,01-22-2020 12:28:52.955 PM,1
59.405987,9.134957,43,177.8,01-22-2020 12:28:53.060 PM,1
59.405987,9.134957,43,177.9,01-22-2020 12:28:53.161 PM,1
59.405987,9.134957,44,178,01-22-2020 12:28:53.261 PM,1
59.405987,9.134957,44,178.1,01-22-2020 12:28:53.361 PM,1
59.405987,9.134957,44,178.2,01-22-2020 12:28:53.463 PM,1
59.405987,9.134957,44,178.3,01-22-2020 12:28:53.573 PM,1
59.405987,9.134957,44,178.4,01-22-2020 12:28:53.680 PM,1
59.405987,9.134957,44,178.5,01-22-2020 12:28:53.789 PM,1
59.405987,9.134957,44,178.6,01-22-2020 12:28:53.895 PM,1
59.405987,9.134957,44,178.7,01-22-2020 12:28:54.006 PM,1
59.405987,9.134957,44,178.8,01-22-2020 12:28:54.006 PM,1
59.405987,9.134957,44,178.9,01-22-2020 12:28:54.118 PM,1
59.405987,9.134957,45,179,01-22-2020 12:28:54.220 PM,1
59.405986,9.134957,45,179.1,01-22-2020 12:28:54.323 PM,1
59.405986,9.134957,45,179.2,01-22-2020 12:28:54.426 PM,1
59.405986,9.134957,45,179.3,01-22-2020 12:28:54.530 PM,1
59.405986,9.134957,45,179.4,01-22-2020 12:28:54.641 PM,1
59.405986,9.134958,45,179.5,01-22-2020 12:28:54.751 PM,1
59.405986,9.134958,45,179.6,01-22-2020 12:28:54.861 PM,1
59.405986,9.134958,45,179.7,01-22-2020 12:28:54.972 PM,1
59.405986,9.134958,45,179.8,01-22-2020 12:28:55.089 PM,1
59.405986,9.134958,45,179.9,01-22-2020 12:28:55.195 PM,1
59.405986,9.134958,46,180,01-22-2020 12:28:55.299 PM,1
59.405986,9.134958,46,180.1,01-22-2020 12:28:55.403 PM,1
59.405986,9.134958,46,180.2,01-22-2020 12:28:55.505 PM,1
59.405986,9.134958,46,180.3,01-22-2020 12:28:55.505 PM,1
59.405986,9.134958,46,180.4,01-22-2020 12:28:55.620 PM,1
59.405986,9.134958,46,180.5,01-22-2020 12:28:55.723 PM,1
59.405986,9.134958,46,180.6,01-22-2020 12:28:55.828 PM,1
59.405986,9.134958,46,180.7,01-22-2020 12:28:55.932 PM,1
59.405986,9.134958,46,180.8,01-22-2020 12:28:56.034 PM,1
59.405986,9.134958,46,180.9,01-22-2020 12:28:56.145 PM,1
59.405986,9.134958,47,181,01-22-2020 12:28:56.250 PM,1
59.405986,9.134958,47,181.1,01-22-2020 12:28:56.357 PM,1
59.405986,9.134958,47,181.2,01-22-2020 12:28:56.467 PM,1
59.405986,9.134958,47,181.3,01-22-2020 12:28:56.571 PM,1
59.405986,9.134958,47,181.4,01-22-2020 12:28:56.674 PM,1
59.405986,9.134958,47,181.5,01-22-2020 12:28:56.775 PM,1
59.405986,9.134958,47,181.6,01-22-2020 12:28:56.882 PM,1
59.405986,9.134958,47,181.7,01-22-2020 12:28:56.992 PM,1
59.405986,9.134958,47,181.8,01-22-2020 12:28:57.100 PM,1
59.405986,9.134958,47,181.9,01-22-2020 12:28:57.205 PM,1
59.405987,9.134957,48,182,01-22-2020 12:28:57.205 PM,1
59.405987,9.134957,48,182.1,01-22-2020 12:28:57.311 PM,1
59.405988,9.134957,48,182.2,01-22-2020 12:28:57.421 PM,1
59.405989,9.134956,48,182.3,01-22-2020 12:28:57.522 PM,1
59.405989,9.134956,48,182.4,01-22-2020 12:28:57.626 PM,1
59.40599,9.134955,48,182.5,01-22-2020 12:28:57.732 PM,1
59.405991,9.134955,48,182.6,01-22-2020 12:28:57.837 PM,1
59.405992,9.134954,48,182.7,01-22-2020 12:28:57.946 PM,1
59.405993,9.134954,48,182.8,01-22-2020 12:28:58.050 PM,1
59.405995,9.134953,48,182.9,01-22-2020 12:28:58.155 PM,1
59.405996,9.134952,49,183,01-22-2020 12:28:58.258 PM,1
59.405998,9.134952,49,183.1,01-22-2020 12:28:58.365 PM,1
59.405999,9.134951,49,183.2,01-22-2020 12:28:58.471 PM,1
59.406,9.13495,49,183.3,01-22-2020 12:28:58.575 PM,1
59.406002,9.134949,49,183.4,01-22-2020 12:28:58.681 PM,1
59.406004,9.134948,49,183.5,01-22-2020 12:28:58.785 PM,1
59.406005,9.134947,49,183.6,01-22-2020 12:28:58.890 PM,1
59.406007,9.134946,49,183.7,01-22-2020 12:28:58.997 PM,1
59.406009,9.134945,49,183.8,01-22-2020 12:28:59.109 PM,1
59.406011,9.134944,49,183.9,01-22-2020 12:28:59.210 PM,1
59.406012,9.134943,50,184,01-22-2020 12:28:59.210 PM,1
59.406014,9.134942,50,184.1,01-22-2020 12:28:59.322 PM,1
59.406016,9.13494,50,184.2,01-22-2020 12:28:59.423 PM,1
59.406018,9.134939,50,184.3,01-22-2020 12:28:59.533 PM,1
59.40602,9.134938,50,184.4,01-22-2020 12:28:59.638 PM,1
59.406022,9.134936,50,184.5,01-22-2020 12:28:59.743 PM,1
59.406023,9.134935,50,184.6,01-22-2020 12:28:59.851 PM,1
59.406025,9.134933,50,184.7,01-22-2020 12:28:59.953 PM,1
59.406027,9.134932,50,184.8,01-22-2020 12:29:00.066 PM,1
59.406029,9.13493,50,184.9,01-22-2020 12:29:00.173 PM,1
59.406031,9.134929,51,185,01-22-2020 12:29:00.278 PM,1
59.406033,9.134927,51,185.1,01-22-2020 12:29:00.386 PM,1
59.406035,9.134925,51,185.2,01-22-2020 12:29:00.489 PM,1
59.406037,9.134924,51,185.3,01-22-2020 12:29:00.594 PM,1
59.406039,9.134922,51,185.4,01-22-2020 12:29:00.701 PM,1
59.406041,9.13492,51,185.5,01-22-2020 12:29:00.805 PM,1
59.406043,9.134919,51,185.6,01-22-2020 12:29:00.805 PM,1
59.406045,9.134917,51,185.7,01-22-2020 12:29:00.918 PM,1
59.406048,9.134916,51,185.8,01-22-2020 12:29:01.023 PM,1
59.40605,9.134914,51,185.9,01-22-2020 12:29:01.126 PM,1
59.406052,9.134912,52,186,01-22-2020 12:29:01.234 PM,1
59.406054,9.134911,52,186.1,01-22-2020 12:29:01.338 PM,1
59.406056,9.134909,52,186.2,01-22-2020 12:29:01.444 PM,1
59.406058,9.134907,52,186.3,01-22-2020 12:29:01.549 PM,1
59.40606,9.134906,52,186.4,01-22-2020 12:29:01.652 PM,1
59.406062,9.134904,52,186.5,01-22-2020 12:29:01.757 PM,1
59.406064,9.134903,52,186.6,01-22-2020 12:29:01.864 PM,1
59.406066,9.134901,52,186.7,01-22-2020 12:29:01.971 PM,1
59.406068,9.1349,52,186.8,01-22-2020 12:29:02.182 PM,1
59.406072,9.134897,53,187,01-22-2020 12:29:02.288 PM,1
59.406074,9.134895,53,187.1,01-22-2020 12:29:02.397 PM,1
59.406076,9.134894,53,187.2,01-22-2020 12:29:02.505 PM,1
59.406078,9.134893,53,187.3,01-22-2020 12:29:02.610 PM,1
59.40608,9.134891,53,187.4,01-22-2020 12:29:02.610 PM,1
59.406082,9.13489,53,187.5,01-22-2020 12:29:02.711 PM,1
59.406084,9.134889,53,187.6,01-22-2020 12:29:02.820 PM,1
59.406086,9.134887,53,187.7,01-22-2020 12:29:02.926 PM,1
59.406088,9.134886,53,187.8,01-22-2020 12:29:03.039 PM,1
59.40609,9.134885,53,187.9,01-22-2020 12:29:03.151 PM,1
59.406092,9.134884,54,188,01-22-2020 12:29:03.258 PM,1
59.406094,9.134883,54,188.1,01-22-2020 12:29:03.364 PM,1
59.406096,9.134881,54,188.2,01-22-2020 12:29:03.467 PM,1
59.406098,9.13488,54,188.3,01-22-2020 12:29:03.575 PM,1
59.4061,9.134879,54,188.4,01-22-2020 12:29:03.785 PM,1
59.406104,9.134877,54,188.6,01-22-2020 12:29:03.892 PM,1
59.406106,9.134876,54,188.7,01-22-2020 12:29:04.001 PM,1
59.406108,9.134875,54,188.8,01-22-2020 12:29:04.113 PM,1
59.406111,9.134874,54,188.9,01-22-2020 12:29:04.113 PM,1
59.406113,9.134873,55,189,01-22-2020 12:29:04.222 PM,1
59.406115,9.134871,55,189.1,01-22-2020 12:29:04.322 PM,1
59.406117,9.13487,55,189.2,01-22-2020 12:29:04.423 PM,1
59.406119,9.134869,55,189.3,01-22-2020 12:29:04.526 PM,1
59.406121,9.134868,55,189.4,01-22-2020 12:29:04.636 PM,1
59.406123,9.134867,55,189.5,01-22-2020 12:29:04.741 PM,1
59.406125,9.134866,55,189.6,01-22-2020 12:29:04.845 PM,1
59.406127,9.134865,55,189.7,01-22-2020 12:29:04.951 PM,1
59.406129,9.134864,55,189.8,01-22-2020 12:29:05.058 PM,1
59.406131,9.134863,55,189.9,01-22-2020 12:29:05.169 PM,1
59.406133,9.134862,56,190,01-22-2020 12:29:05.270 PM,1
59.406136,9.134861,56,190.1,01-22-2020 12:29:05.380 PM,1
59.406138,9.134859,56,190.2,01-22-2020 12:29:05.483 PM,1
59.40614,9.134858,56,190.3,01-22-2020 12:29:05.583 PM,1
59.406142,9.134857,56,190.4,01-22-2020 12:29:05.686 PM,1
59.406144,9.134856,56,190.5,01-22-2020 12:29:05.786 PM,1
59.406146,9.134855,56,190.6,01-22-2020 12:29:05.897 PM,1
59.406148,9.134854,56,190.7,01-22-2020 12:29:06.007 PM,1
59.40615,9.134853,56,190.8,01-22-2020 12:29:06.007 PM,1
59.406152,9.134852,56,190.9,01-22-2020 12:29:06.119 PM,1
59.406154,9.134851,57,191,01-22-2020 12:29:06.221 PM,1
59.406156,9.13485,57,191.1,01-22-2020 12:29:06.325 PM,1
59.406159,9.13485,57,191.2,01-22-2020 12:29:06.430 PM,1
59.406161,9.134849,57,191.3,01-22-2020 12:29:06.535 PM,1
59.406163,9.134848,57,191.4,01-22-2020 12:29:06.645 PM,1
59.406165,9.134847,57,191.5,01-22-2020 12:29:06.758 PM,1
59.406167,9.134846,57,191.6,01-22-2020 12:29:06.858 PM,1
59.40617,9.134846,57,191.7,01-22-2020 12:29:06.964 PM,1
59.406172,9.134845,57,191.8,01-22-2020 12:29:07.069 PM,1
59.406174,9.134845,57,191.9,01-22-2020 12:29:07.169 PM,1
59.406176,9.134846,58,192,01-22-2020 12:29:07.274 PM,1
59.406178,9.134846,58,192.1,01-22-2020 12:29:07.380 PM,1
59.406181,9.134847,58,192.2,01-22-2020 12:29:07.487 PM,1
59.406183,9.134849,58,192.3,01-22-2020 12:29:07.597 PM,1
59.406185,9.13485,58,192.4,01-22-2020 12:29:07.705 PM,1
59.406187,9.134852,58,192.5,01-22-2020 12:29:07.808 PM,1
59.40619,9.134854,58,192.6,01-22-2020 12:29:07.808 PM,1
59.406192,9.134856,58,192.7,01-22-2020 12:29:07.920 PM,1
59.406194,9.134858,58,192.8,01-22-2020 12:29:08.026 PM,1
59.406197,9.134861,58,192.9,01-22-2020 12:29:08.139 PM,1
59.406199,9.134864,59,193,01-22-2020 12:29:08.240 PM,1
59.406201,9.134867,59,193.1,01-22-2020 12:29:08.343 PM,1
59.406204,9.13487,59,193.2,01-22-2020 12:29:08.455 PM,1
59.406206,9.134873,59,193.3,01-22-2020 12:29:08.561 PM,1
59.406208,9.134876,59,193.4,01-22-2020 12:29:08.672 PM,1
59.406211,9.134879,59,193.5,01-22-2020 12:29:08.776 PM,1
59.406213,9.134882,59,193.6,01-22-2020 12:29:08.881 PM,1
59.406215,9.134885,59,193.7,01-22-2020 12:29:08.988 PM,1
59.406217,9.134888,59,193.8,01-22-2020 12:29:09.097 PM,1
59.40622,9.134891,59,193.9,01-22-2020 12:29:09.204 PM,1
59.406222,9.134893,59,194,01-22-2020 12:29:09.204 PM,1
59.406224,9.134896,60,194.1,01-22-2020 12:29:09.312 PM,1
59.406226,9.134898,60,194.2,01-22-2020 12:29:09.415 PM,1
59.406229,9.1349,60,194.3,01-22-2020 12:29:09.518 PM,1
59.406231,9.134902,60,194.4,01-22-2020 12:29:09.625 PM,1
59.406234,9.134904,60,194.5,01-22-2020 12:29:09.735 PM,1
59.406237,9.134905,60,194.6,01-22-2020 12:29:09.838 PM,1
59.406239,9.134907,60,194.7,01-22-2020 12:29:09.948 PM,1
59.406242,9.134908,60,194.8,01-22-2020 12:29:10.051 PM,1
59.406245,9.134909,60,194.9,01-22-2020 12:29:10.160 PM,1
59.406248,9.134911,60,195,01-22-2020 12:29:10.262 PM,1
59.406251,9.134912,61,195.1,01-22-2020 12:29:10.364 PM,1
59.406254,9.134913,61,195.2,01-22-2020 12:29:10.471 PM,1
59.406257,9.134913,61,195.3,01-22-2020 12:29:10.577 PM,1
59.40626,9.134914,61,195.4,01-22-2020 12:29:10.681 PM,1
59.406263,9.134915,61,195.5,01-22-2020 12:29:10.782 PM,1
59.406266,9.134916,61,195.6,01-22-2020 12:29:10.891 PM,1
59.40627,9.134916,61,195.7,01-22-2020 12:29:10.994 PM,1
59.406273,9.134917,61,195.8,01-22-2020 12:29:11.095 PM,1
59.406276,9.134917,61,195.9,01-22-2020 12:29:11.198 PM,1
59.40628,9.134917,61,196,01-22-2020 12:29:11.308 PM,1
59.406283,9.134917,62,196.1,01-22-2020 12:29:11.410 PM,1
59.406286,9.134918,62,196.2,01-22-2020 12:29:11.410 PM,1
59.40629,9.134918,62,196.3,01-22-2020 12:29:11.518 PM,1
59.406293,9.134918,62,196.4,01-22-2020 12:29:11.624 PM,1
59.406297,9.134918,62,196.5,01-22-2020 12:29:11.735 PM,1
59.4063,9.134918,62,196.6,01-22-2020 12:29:11.839 PM,1
59.406303,9.134918,62,196.7,01-22-2020 12:29:11.942 PM,1
59.406306,9.134918,62,196.8,01-22-2020 12:29:12.048 PM,1
59.40631,9.134918,62,196.9,01-22-2020 12:29:12.151 PM,1
59.406313,9.134918,62,197,01-22-2020 12:29:12.256 PM,1
59.406316,9.134917,63,197.1,01-22-2020 12:29:12.367 PM,1
59.406319,9.134917,63,197.2,01-22-2020 12:29:12.471 PM,1
59.406322,9.134917,63,197.3,01-22-2020 12:29:12.578 PM,1
59.406325,9.134916,63,197.4,01-22-2020 12:29:12.688 PM,1
59.406328,9.134916,63,197.5,01-22-2020 12:29:12.792 PM,1
59.406331,9.134915,63,197.6,01-22-2020 12:29:12.901 PM,1
59.406334,9.134915,63,197.7,01-22-2020 12:29:13.005 PM,1
59.406337,9.134914,63,197.8,01-22-2020 12:29:13.108 PM,1
59.40634,9.134914,63,197.9,01-22-2020 12:29:13.108 PM,1
59.406343,9.134913,63,198,01-22-2020 12:29:13.215 PM,1
59.406346,9.134912,64,198.1,01-22-2020 12:29:13.322 PM,1
59.406349,9.134912,64,198.2,01-22-2020 12:29:13.430 PM,1
59.406351,9.134911,64,198.3,01-22-2020 12:29:13.538 PM,1
59.406354,9.13491,64,198.4,01-22-2020 12:29:13.645 PM,1
59.406357,9.134909,64,198.5,01-22-2020 12:29:13.750 PM,1
59.40636,9.134908,64,198.6,01-22-2020 12:29:13.857 PM,1
59.406362,9.134907,64,198.7,01-22-2020 12:29:13.962 PM,1
59.406365,9.134906,64,198.8,01-22-2020 12:29:14.072 PM,1
59.406368,9.134904,64,198.9,01-22-2020 12:29:14.174 PM,1
59.40637,9.134903,64,199,01-22-2020 12:29:14.281 PM,1
59.406373,9.134901,65,199.1,01-22-2020 12:29:14.387 PM,1
59.406375,9.1349,65,199.2,01-22-2020 12:29:14.497 PM,1
59.406378,9.134898,65,199.3,01-22-2020 12:29:14.606 PM,1
59.406381,9.134896,65,199.4,01-22-2020 12:29:14.606 PM,1
59.406383,9.134894,65,199.5,01-22-2020 12:29:14.715 PM,1
59.406386,9.134892,65,199.6,01-22-2020 12:29:14.822 PM,1
59.406388,9.13489,65,199.7,01-22-2020 12:29:14.925 PM,1
59.406391,9.134888,65,199.8,01-22-2020 12:29:15.033 PM,1
59.406393,9.134885,65,199.9,01-22-2020 12:29:15.143 PM,1
59.406396,9.134883,65,200,01-22-2020 12:29:15.251 PM,1
59.406398,9.13488,66,200.1,01-22-2020 12:29:15.361 PM,1
59.406401,9.134878,66,200.2,01-22-2020 12:29:15.467 PM,1
59.406403,9.134875,66,200.3,01-22-2020 12:29:15.577 PM,1
59.406406,9.134872,66,200.4,01-22-2020 12:29:15.684 PM,1
59.406409,9.134869,66,200.5,01-22-2020 12:29:15.785 PM,1
59.406411,9.134866,66,200.6,01-22-2020 12:29:15.892 PM,1
59.406414,9.134863,66,200.7,01-22-2020 12:29:15.992 PM,1
59.406416,9.13486,66,200.8,01-22-2020 12:29:16.094 PM,1
59.406419,9.134857,66,200.9,01-22-2020 12:29:16.201 PM,1
59.406421,9.134854,66,201,01-22-2020 12:29:16.304 PM,1
59.406423,9.134851,67,201.1,01-22-2020 12:29:16.410 PM,1
59.406428,9.134844,67,201.3,01-22-2020 12:29:16.515 PM,1
59.406431,9.134841,67,201.4,01-22-2020 12:29:16.617 PM,1
59.406433,9.134838,67,201.5,01-22-2020 12:29:16.722 PM,1
59.406435,9.134835,67,201.6,01-22-2020 12:29:16.826 PM,1
59.406437,9.134831,67,201.7,01-22-2020 12:29:16.936 PM,1
59.40644,9.134828,67,201.8,01-22-2020 12:29:17.039 PM,1
59.406442,9.134825,67,201.9,01-22-2020 12:29:17.147 PM,1
59.406444,9.134821,67,202,01-22-2020 12:29:17.252 PM,1
59.406446,9.134818,68,202.1,01-22-2020 12:29:17.358 PM,1
59.406448,9.134815,68,202.2,01-22-2020 12:29:17.462 PM,1
59.40645,9.134811,68,202.3,01-22-2020 12:29:17.572 PM,1
59.406452,9.134808,68,202.4,01-22-2020 12:29:17.677 PM,1
59.406454,9.134805,68,202.5,01-22-2020 12:29:17.779 PM,1
59.406456,9.134802,68,202.6,01-22-2020 12:29:17.880 PM,1
59.406458,9.134799,68,202.7,01-22-2020 12:29:17.981 PM,1
59.40646,9.134796,68,202.8,01-22-2020 12:29:18.084 PM,1
59.406462,9.134792,68,202.9,01-22-2020 12:29:18.184 PM,1
59.406464,9.134789,68,203,01-22-2020 12:29:18.293 PM,1
59.406465,9.134786,69,203.1,01-22-2020 12:29:18.398 PM,1
59.406467,9.134783,69,203.2,01-22-2020 12:29:18.507 PM,1
59.406469,9.13478,69,203.3,01-22-2020 12:29:18.507 PM,1
59.406471,9.134777,69,203.4,01-22-2020 12:29:18.618 PM,1
59.406472,9.134775,69,203.5,01-22-2020 12:29:18.722 PM,1
59.406474,9.134772,69,203.6,01-22-2020 12:29:18.827 PM,1
59.406476,9.134769,69,203.7,01-22-2020 12:29:18.936 PM,1
59.406478,9.134767,69,203.8,01-22-2020 12:29:19.045 PM,1
59.406479,9.134764,69,203.9,01-22-2020 12:29:19.153 PM,1
59.406481,9.134761,69,204,01-22-2020 12:29:19.261 PM,1
59.406483,9.134759,70,204.1,01-22-2020 12:29:19.367 PM,1
59.406485,9.134756,70,204.2,01-22-2020 12:29:19.470 PM,1
59.406487,9.134754,70,204.3,01-22-2020 12:29:19.572 PM,1
59.406489,9.134751,70,204.4,01-22-2020 12:29:19.683 PM,1
59.406491,9.134749,70,204.5,01-22-2020 12:29:19.790 PM,1
59.406493,9.134746,70,204.6,01-22-2020 12:29:19.890 PM,1
59.406495,9.134744,70,204.7,01-22-2020 12:29:19.996 PM,1
59.406497,9.134741,70,204.8,01-22-2020 12:29:20.104 PM,1
59.406499,9.134739,70,204.9,01-22-2020 12:29:20.104 PM,1
59.406501,9.134736,70,205,01-22-2020 12:29:20.215 PM,1
59.406503,9.134734,71,205.1,01-22-2020 12:29:20.317 PM,1
59.406505,9.134732,71,205.2,01-22-2020 12:29:20.421 PM,1
59.406507,9.13473,71,205.3,01-22-2020 12:29:20.524 PM,1
59.406509,9.134728,71,205.4,01-22-2020 12:29:20.643 PM,1
59.406511,9.134725,71,205.5,01-22-2020 12:29:20.746 PM,1
59.406513,9.134723,71,205.6,01-22-2020 12:29:20.848 PM,1
59.406515,9.134721,71,205.7,01-22-2020 12:29:20.957 PM,1
59.406517,9.134719,71,205.8,01-22-2020 12:29:21.059 PM,1
59.40652,9.134717,71,205.9,01-22-2020 12:29:21.165 PM,1
59.406522,9.134715,71,206,01-22-2020 12:29:21.275 PM,1
59.406524,9.134713,72,206.1,01-22-2020 12:29:21.381 PM,1
59.406526,9.134711,72,206.2,01-22-2020 12:29:21.486 PM,1
59.406528,9.134709,72,206.3,01-22-2020 12:29:21.593 PM,1
59.40653,9.134707,72,206.4,01-22-2020 12:29:21.697 PM,1
59.406532,9.134706,72,206.5,01-22-2020 12:29:21.806 PM,1
59.406534,9.134704,72,206.6,01-22-2020 12:29:21.907 PM,1
59.406536,9.134703,72,206.7,01-22-2020 12:29:21.907 PM,1
59.406538,9.134701,72,206.8,01-22-2020 12:29:22.021 PM,1
59.40654,9.134699,72,206.9,01-22-2020 12:29:22.132 PM,1
59.406542,9.134698,72,207,01-22-2020 12:29:22.238 PM,1
59.406544,9.134696,73,207.1,01-22-2020 12:29:22.345 PM,1
59.406546,9.134694,73,207.2,01-22-2020 12:29:22.454 PM,1
59.406549,9.134693,73,207.3,01-22-2020 12:29:22.560 PM,1
59.406551,9.134692,73,207.4,01-22-2020 12:29:22.662 PM,1
59.406553,9.13469,73,207.5,01-22-2020 12:29:22.766 PM,1
59.406555,9.134689,73,207.6,01-22-2020 12:29:22.870 PM,1
59.406557,9.134687,73,207.7,01-22-2020 12:29:22.978 PM,1
59.406559,9.134686,73,207.8,01-22-2020 12:29:23.089 PM,1
59.406561,9.134685,73,207.9,01-22-2020 12:29:23.305 PM,1
59.406565,9.134682,74,208.1,01-22-2020 12:29:23.410 PM,1
59.406566,9.134681,74,208.2,01-22-2020 12:29:23.410 PM,1
59.406568,9.13468,74,208.3,01-22-2020 12:29:23.517 PM,1
59.40657,9.134678,74,208.4,01-22-2020 12:29:23.619 PM,1
59.406572,9.134677,74,208.5,01-22-2020 12:29:23.726 PM,1
59.406574,9.134676,74,208.6,01-22-2020 12:29:23.829 PM,1
59.406575,9.134675,74,208.7,01-22-2020 12:29:23.929 PM,1
59.406577,9.134674,74,208.8,01-22-2020 12:29:24.032 PM,1
59.406579,9.134673,74,208.9,01-22-2020 12:29:24.135 PM,1
59.40658,9.134672,74,209,01-22-2020 12:29:24.240 PM,1
59.406582,9.134671,75,209.1,01-22-2020 12:29:24.344 PM,1
59.406583,9.13467,75,209.2,01-22-2020 12:29:24.444 PM,1
59.406585,9.134669,75,209.3,01-22-2020 12:29:24.546 PM,1
59.406587,9.134668,75,209.4,01-22-2020 12:29:24.651 PM,1
59.406588,9.134668,75,209.5,01-22-2020 12:29:24.762 PM,1
59.40659,9.134667,75,209.6,01-22-2020 12:29:24.866 PM,1
59.406591,9.134667,75,209.7,01-22-2020 12:29:24.977 PM,1
59.406593,9.134666,75,209.8,01-22-2020 12:29:25.085 PM,1
59.406594,9.134666,75,209.9,01-22-2020 12:29:25.190 PM,1
59.406596,9.134666,75,210,01-22-2020 12:29:25.293 PM,1
59.406597,9.134666,75,210.1,01-22-2020 12:29:25.401 PM,1
59.406599,9.134666,76,210.2,01-22-2020 12:29:25.505 PM,1
59.4066,9.134666,76,210.3,01-22-2020 12:29:25.505 PM,1
59.406602,9.134666,76,210.4,01-22-2020 12:29:25.613 PM,1
59.406603,9.134666,76,210.5,01-22-2020 12:29:25.714 PM,1
59.406605,9.134666,76,210.6,01-22-2020 12:29:25.822 PM,1
59.406606,9.134667,76,210.7,01-22-2020 12:29:25.926 PM,1
59.406608,9.134667,76,210.8,01-22-2020 12:29:26.130 PM,1
59.406609,9.134668,76,210.9,01-22-2020 12:29:26.130 PM,1
59.406611,9.134669,76,211,01-22-2020 12:29:26.243 PM,1
59.406612,9.13467,76,211.1,01-22-2020 12:29:26.352 PM,1
59.406614,9.134671,77,211.2,01-22-2020 12:29:26.452 PM,1
59.406616,9.134672,77,211.3,01-22-2020 12:29:26.554 PM,1
59.406617,9.134673,77,211.4,01-22-2020 12:29:26.659 PM,1
59.406619,9.134674,77,211.5,01-22-2020 12:29:26.768 PM,1
59.406621,9.134675,77,211.6,01-22-2020 12:29:26.979 PM,1
59.406624,9.134677,77,211.8,01-22-2020 12:29:27.083 PM,1
59.406626,9.134679,77,211.9,01-22-2020 12:29:27.193 PM,1
59.406628,9.13468,77,212,01-22-2020 12:29:27.296 PM,1
59.40663,9.134681,78,212.1,01-22-2020 12:29:27.505 PM,1
59.406634,9.134683,78,212.3,01-22-2020 12:29:27.607 PM,1
59.406636,9.134684,78,212.4,01-22-2020 12:29:27.607 PM,1
59.406638,9.134685,78,212.5,01-22-2020 12:29:27.715 PM,1
59.40664,9.134687,78,212.6,01-22-2020 12:29:27.820 PM,1
59.406643,9.134688,78,212.7,01-22-2020 12:29:27.924 PM,1
59.406645,9.134689,78,212.8,01-22-2020 12:29:28.025 PM,1
59.406647,9.134689,78,212.9,01-22-2020 12:29:28.132 PM,1
59.406649,9.13469,78,213,01-22-2020 12:29:28.237 PM,1
59.406652,9.134691,78,213.1,01-22-2020 12:29:28.345 PM,1
59.406654,9.134692,79,213.2,01-22-2020 12:29:28.455 PM,1
59.406657,9.134692,79,213.3,01-22-2020 12:29:28.559 PM,1
59.406659,9.134693,79,213.4,01-22-2020 12:29:28.664 PM,1
59.406662,9.134694,79,213.5,01-22-2020 12:29:28.774 PM,1
59.406665,9.134694,79,213.6,01-22-2020 12:29:28.879 PM,1
59.406668,9.134695,79,213.7,01-22-2020 12:29:28.983 PM,1
59.40667,9.134695,79,213.8,01-22-2020 12:29:29.093 PM,1
59.406673,9.134696,79,213.9,01-22-2020 12:29:29.200 PM,1
59.406676,9.134696,79,214,01-22-2020 12:29:29.304 PM,1
59.406679,9.134696,79,214.1,01-22-2020 12:29:29.304 PM,1
59.406682,9.134697,80,214.2,01-22-2020 12:29:29.413 PM,1
59.406686,9.134697,80,214.3,01-22-2020 12:29:29.521 PM,1
59.406689,9.134697,80,214.4,01-22-2020 12:29:29.627 PM,1
59.406692,9.134697,80,214.5,01-22-2020 12:29:29.838 PM,1
59.406699,9.134697,80,214.7,01-22-2020 12:29:29.939 PM,1
59.406702,9.134697,80,214.8,01-22-2020 12:29:30.042 PM,1
59.406706,9.134697,80,214.9,01-22-2020 12:29:30.152 PM,1
59.406709,9.134698,80,215,01-22-2020 12:29:30.253 PM,1
